,CustomerID,count,min,max,mean,sum,categ_0,categ_1,categ_2,categ_3,categ_4,LastPurchase,FirstPurchase,cluster
54,12426.0,1,582.7299999999999,582.7299999999999,582.7299999999999,582.7299999999999,22.137181885264194,9.112281845794795,2.179396976301203,29.027165239476265,37.543974053163566,124,124,3
55,12427.0,1,246.55,246.55,246.55,246.55,21.598053133238693,0.0,0.0,54.30947069559927,24.09247617116203,301,301,9
56,12428.0,8,118.35000000000001,2462.4199999999996,884.50875,7076.07,14.530805941716235,21.416266373848764,12.149257992077525,37.705251643920995,14.198418048436492,50,213,3
57,12429.0,3,437.97999999999996,1281.5000000000002,948.2933333333334,2844.88,16.815472005849106,37.44270408593684,5.56367931160541,32.27904164674784,7.899102949860802,102,295,6
58,12431.0,11,118.8,640.1,429.15545454545446,4720.709999999999,12.893187677277359,16.520819961404115,4.115482628672383,29.998665454984536,36.471844277661624,49,303,3
59,12432.0,3,454.6,2862.0600000000004,1338.8866666666668,4016.6600000000003,11.172466676293238,10.938192428535151,10.725329004695444,52.69178870006422,14.472223190411931,100,102,2
60,12433.0,3,1867.9800000000002,2608.1100000000006,2131.743333333334,6395.230000000001,18.50035104288665,15.377085734211274,23.01809317256767,12.499159529837076,30.6053105204973,21,303,2
61,12434.0,2,273.05,519.8899999999999,396.4699999999999,792.9399999999998,7.067369536156584,19.82495522990391,17.655812545715946,39.39768456629758,16.054178121926,14,190,3
62,12435.0,2,3850.9,3978.9899999999993,3914.9449999999997,7829.889999999999,15.330994432871984,8.218506262540087,0.0,67.02201435780069,9.428484946787249,9,197,4
63,12436.0,1,509.01000000000005,509.01000000000005,509.01000000000005,509.01000000000005,21.897408695310506,30.146755466493776,12.966346437201626,34.98948940099409,0.0,29,29,3
64,12437.0,12,65.1,501.64000000000004,248.27166666666665,2979.2599999999998,11.4290125735921,2.6583782550029205,27.65116169787129,35.18658995858032,23.074857514953376,8,261,3
65,12438.0,1,890.0699999999998,890.0699999999998,890.0699999999998,890.0699999999998,15.457211230577371,12.04961407529745,15.497657487613337,24.75086229172987,32.24465491478199,70,70,2
66,12441.0,1,173.55,173.55,173.55,173.55,40.795159896283494,22.039757994814174,18.150388936905788,10.371650821089021,8.64304235090752,296,296,5
67,12444.0,3,562.54,1870.1999999999998,1063.2699999999998,3189.8099999999995,11.069311338292879,18.261275749966302,1.2790730482379828,53.435784576510834,15.954555286992017,15,101,2
68,12447.0,1,476.49,476.49,476.49,476.49,28.458099855191083,13.505005351633823,1.4271023526202018,20.2942349262314,36.31555751432349,173,173,3
69,12449.0,3,777.95,1087.6999999999998,908.1933333333333,2724.58,19.316738726702834,22.368585249836677,4.675950054687327,34.909967774849704,18.72875819392347,21,117,2
70,12450.0,2,96.0,101.88,98.94,197.88,32.9593693147362,0.0,10.18799272286234,0.0,56.85263796240145,86,103,7
71,12451.0,2,2388.31,2817.5099999999998,2602.91,5205.82,21.51246105320584,7.013304340142381,22.759911022663097,10.611200540933034,38.10312304305566,148,254,4
72,12453.0,1,707.0899999999999,707.0899999999999,707.0899999999999,707.0899999999999,15.604802783238345,19.325686970541238,13.237353095079838,8.86732947715284,42.96482767398775,64,64,2
73,12455.0,6,15.0,1683.8999999999996,411.14333333333326,2466.8599999999997,12.886827789173283,10.641057863032358,39.57095254696254,9.51411916363312,27.38704263719871,3,226,1
74,12456.0,2,940.1700000000001,1260.1299999999997,1100.1499999999999,2200.2999999999997,8.957869381447987,9.564604826614554,12.101077125846476,46.991319365541074,22.385129300549924,61,184,2
75,12457.0,6,40.0,728.8299999999999,317.08,1902.4799999999998,12.225621294310587,17.03303057062361,3.355620032799294,40.013561246373165,27.372166855893365,11,169,3
76,12458.0,2,441.91999999999996,505.4800000000001,473.70000000000005,947.4000000000001,12.001266624445853,10.312434029976778,9.056364787840405,22.2714798395609,46.35845471817606,1,214,7
77,12461.0,2,200.0,626.8800000000001,413.44000000000005,826.8800000000001,4.281153250773994,17.59626547987616,4.09249226006192,54.905185758513916,19.124903250773993,24,84,9
78,12462.0,1,741.31,741.31,741.31,741.31,8.75477195775047,14.717189839608261,6.23221054619525,43.02518514521591,27.27064251123012,233,233,2
79,12463.0,3,291.98,337.8400000000001,314.7966666666667,944.3900000000001,22.965088575694363,8.105761390950773,12.196232488696404,12.510721206281303,44.22219633837715,105,171,7
80,12464.0,6,34.0,213.9,130.09166666666667,780.5500000000001,9.8007815002242,0.0,0.0,90.1992184997758,0.0,36,239,9
81,12465.0,1,440.94,440.94,440.94,440.94,23.540617771125323,11.475484192860709,23.61772576767814,14.151585249693834,27.214587018641996,99,99,3
82,12468.0,2,220.58999999999995,503.45,362.02,724.04,28.24429589525441,11.622286061543562,12.2838517208994,19.840064084857193,28.00950223744545,117,246,3
83,12471.0,21,29.700000000000003,1919.44,444.8100000000001,9341.010000000002,14.776881729063557,17.187113599064766,14.01829138390816,33.10027502379293,20.917438264170567,8,294,3
84,12472.0,5,530.5799999999999,1631.3000000000009,934.0260000000002,4670.130000000001,17.841901617299733,10.627113163873382,16.869123557588328,17.88708237243931,36.77477928879924,68,299,2
85,12473.0,2,514.06,585.23,549.645,1099.29,16.760818346387214,6.640649874009588,23.32414558487751,23.05579055572233,30.21859563900336,44,121,3
86,12474.0,13,7.800000000000001,776.3200000000002,324.3115384615384,4216.049999999999,26.087925902207054,6.668564177369814,18.610784976459012,14.231330273597326,34.40139467036681,28,259,3
87,12476.0,7,12.45,1350.4699999999998,507.45714285714286,3552.2,12.48831709926243,12.63583131580429,5.641574235684929,48.25460278137492,20.97967456787343,14,291,9
88,12477.0,3,2148.27,4169.58,2891.2666666666664,8673.8,16.109778874311147,37.14023841914732,1.9965874241970074,35.73174387235122,9.021651409993314,30,231,4
89,12480.0,3,557.6800000000001,816.2500000000002,714.9833333333336,2144.9500000000007,19.329121890953164,17.081983263013118,11.648756381267624,23.182358563136663,28.757779901629394,73,266,3
90,12481.0,8,134.82,1001.21,509.975,4079.8,14.580371586842492,16.169910289720086,12.902103044266875,24.55880190205402,31.788813177116527,109,295,3
91,12483.0,6,8.5,507.56,262.59333333333336,1575.5600000000002,28.54604077280459,20.138871258473177,9.89235573383432,18.660031988626262,22.762700246261645,28,269,3
92,12484.0,4,140.0,1241.9899999999998,903.05,3612.2,13.361663252311612,21.203144897846187,12.762582359780744,27.670117933669236,25.002491556392226,30,266,3
93,12488.0,1,553.39,553.39,553.39,553.39,18.70290391947813,14.248540812085508,1.6697085238258733,51.012848081822945,14.365998662787547,5,5,9
94,12489.0,1,334.92999999999995,334.92999999999995,334.92999999999995,334.92999999999995,25.975576986235932,19.30254082942705,3.0095840921983705,42.844773534768464,8.867524557370198,266,266,9
95,12490.0,6,331.50000000000006,1035.8200000000002,592.0983333333334,3552.59,37.422275016255746,7.8097951072316265,10.549486431026377,13.03274512397997,31.185698321506283,23,259,3
96,12492.0,1,126.39,126.39,126.39,126.39,22.786612864941844,50.676477569427966,12.295276525041537,14.241633040588656,0.0,35,35,6
97,12493.0,2,201.24,215.55,208.395,416.79,24.499148252117372,7.1258907363420425,7.1690779529259325,16.00326303414189,45.20262002447276,95,127,7
98,12494.0,5,4.949999999999999,403.09000000000003,164.97199999999998,824.8599999999999,43.1939965569915,9.250054554712317,6.2459083965763895,24.464757655844632,16.84528283587518,91,295,5
99,12497.0,1,1043.1,1043.1,1043.1,1043.1,17.026171987345418,0.0,33.160770779407535,8.628127696289905,41.184929536957156,11,11,2
100,12500.0,6,185.64,378.0,295.64000000000004,1773.8400000000001,3.2077301222207186,5.09065079150318,0.5209038019212555,14.46579172867902,76.71492355567582,36,263,7
101,12501.0,1,2089.6799999999994,2089.6799999999994,2089.6799999999994,2089.6799999999994,15.287029593047748,15.074078327782251,24.702346770797444,19.775755139542902,25.160790168829685,266,266,2
102,12502.0,5,522.6,1092.35,744.7740000000001,3723.8700000000003,8.714589929293986,14.067354660608453,3.6413730876749186,64.77938273892482,8.797299583497812,25,239,9
103,12506.0,1,73.50000000000003,73.50000000000003,73.50000000000003,73.50000000000003,22.380952380952376,26.05442176870747,3.4693877551020393,37.823129251700664,10.272108843537412,162,162,9
104,12507.0,3,46.75,811.9,421.18666666666667,1263.56,9.61568900566653,9.908512456867898,24.711133622463517,21.96175884010257,33.80290607489948,64,228,3
105,12509.0,1,176.5,176.5,176.5,176.5,0.0,56.09065155807366,14.44759206798867,29.461756373937675,0.0,214,214,6
106,12510.0,2,301.52,681.0500000000001,491.285,982.57,5.4041951209583035,25.97982840917187,4.671422901167347,40.20069816908719,23.743855399615292,72,255,3
107,12513.0,1,586.7900000000001,586.7900000000001,586.7900000000001,586.7900000000001,12.304231496787606,3.8344211728216218,25.654833926958524,15.72112680856865,42.48538659486357,42,42,7
108,12514.0,1,1017.6800000000002,1017.6800000000002,1017.6800000000002,1017.6800000000002,11.054555459476454,8.470246049838847,10.02279694992532,38.00801823755993,32.44438330319943,197,197,2
109,12515.0,1,383.7,383.7,383.7,383.7,4.612978889757624,9.968725566849102,9.225957779515248,59.57779515246286,16.614542611415168,283,283,9
110,12516.0,2,583.2,728.86,656.03,1312.06,61.826440863984885,0.0,27.427099370455622,9.603219364968066,1.1432404005914365,7,110,5
111,12517.0,3,379.25000000000006,771.7500000000001,633.5666666666667,1900.7000000000003,28.812016625453772,11.524701425790498,10.45772610091019,14.818224864523593,34.38733098332193,3,120,3
112,12518.0,2,324.83,524.9000000000001,424.865,849.73,21.536252692031585,9.579513492521153,11.820225248019959,19.023689877961235,38.04031868946607,7,40,3
113,12520.0,5,246.54000000000002,935.6700000000004,516.5020000000001,2582.51,14.225307936852133,15.039631985936161,13.441961502569205,26.313547672613076,31.473256637922013,9,203,3
114,12521.0,1,599.6800000000001,599.6800000000001,599.6800000000001,599.6800000000001,33.07430629669157,11.18096318036286,6.226654215581644,16.78395144076841,32.734124866595515,72,72,3
115,12523.0,8,102.95,204.75,142.76625,1142.13,19.71054083160411,22.51057235165874,13.551872378801011,22.383616576046506,21.843397861889624,9,261,3
116,12524.0,6,289.1,1094.33,520.4133333333333,3122.48,18.621416310112473,3.705388024903282,14.520509338730752,22.554187696958824,40.59849862929466,92,263,3
117,12526.0,1,520.3,520.3,520.3,520.3,25.139342686911405,11.387660964827987,9.686719200461273,9.773207764751106,44.013069383048254,24,24,7
118,12527.0,3,63.790000000000006,152.4,116.23666666666668,348.71000000000004,43.34260560351008,4.258552952309942,21.65696423962605,14.91210461414929,15.829772590404634,11,255,5
119,12528.0,4,219.0,493.53,313.105,1252.42,9.892847447341946,12.994841985915267,7.85838616438575,50.97730793184395,18.276616470513083,44,242,9
120,12530.0,3,357.20000000000005,417.6000000000001,387.40000000000003,1162.2,33.24728962312855,13.861641713990705,13.078643951127173,28.686972982274998,11.125451729478574,53,266,3
121,12534.0,1,1089.18,1089.18,1089.18,1089.18,6.408490791237444,8.152922381975431,11.963128224903135,26.698984557189814,46.77647404469417,60,60,2
122,12535.0,2,344.90000000000003,371.4500000000001,358.17500000000007,716.3500000000001,8.543309834578066,48.55866545682976,5.695539889718711,27.626160396454242,9.576324422419207,21,116,6
123,12539.0,3,1085.99,1715.8500000000004,1505.8966666666665,4517.69,19.351482726791787,17.099446841195395,4.83432904869524,33.011339866170545,25.70340151714704,192,263,2
124,12540.0,13,277.48,1380.1099999999997,801.3492307692306,10417.539999999999,14.112736788147684,10.916876729055039,9.894274464028936,38.827304718772375,26.248807299995967,7,291,3
125,12541.0,2,223.74,312.4,268.07,536.14,8.89692990636774,8.309396799343457,23.27750214496214,13.214831946879546,46.301339202447124,103,210,7
126,12545.0,2,372.24,628.15,500.195,1000.39,1.7693099691120466,8.951508911524506,7.820949829566469,29.83336498765482,51.624866302142166,5,189,7
127,12546.0,1,740.2,740.2,740.2,740.2,31.41042961361794,17.30613347743853,16.617130505268843,14.577141313158606,20.089165090516072,7,7,2
128,12547.0,2,48.4,159.4,103.9,207.8,14.725697786333011,0.0,29.451395572666023,26.948989412897017,28.873917228103945,127,210,3
129,12548.0,1,95.19999999999999,95.19999999999999,95.19999999999999,95.19999999999999,0.0,0.0,0.0,29.411764705882355,70.58823529411764,96,96,7
130,12550.0,1,964.8299999999994,964.8299999999994,964.8299999999994,964.8299999999994,12.152399904646423,13.15775836157666,11.637283251971859,31.38894934858993,31.663609133215196,9,9,2
131,12551.0,1,168.0,168.0,168.0,168.0,46.42857142857143,0.0,0.0,0.0,53.57142857142857,287,287,7
132,12553.0,7,6.3,664.0100000000001,340.4700000000001,2383.2900000000004,29.889354631622663,17.08142945256347,12.308195813350451,18.65488463426607,22.06613546819732,40,259,3
133,12556.0,1,308.7499999999999,308.7499999999999,308.7499999999999,308.7499999999999,15.00566801619434,15.967611336032395,10.947368421052637,28.8097165991903,29.269635627530384,81,81,3
134,12557.0,4,620.0,4146.34,2250.24,9000.96,0.0,73.96011092150171,0.9065699658703071,0.0,25.133319112627987,88,301,2
135,12559.0,2,75.60000000000001,460.60999999999996,268.10499999999996,536.2099999999999,31.219111915107895,34.36153745733948,9.01885455325339,9.884187165476215,15.516308908823037,240,249,6
136,12560.0,2,144.0,1268.61,706.305,1412.61,12.072688144640066,27.28283107156257,16.81426579169056,17.134948782749664,26.69526620935715,42,73,3
137,12561.0,1,238.85,238.85,238.85,238.85,12.685786058195522,32.4262089177308,26.125183169353157,18.965878166213106,9.796943688507431,232,232,6
138,12562.0,4,388.64,650.0000000000001,498.4675,1993.87,35.83583683991434,8.689132190162852,8.45090201467498,16.83158881973248,30.192540135515355,11,128,3
139,12564.0,1,456.9000000000001,456.9000000000001,456.9000000000001,456.9000000000001,11.621799080761654,13.00065659881812,0.0,43.3355219960604,32.042022324359806,191,191,9
140,12565.0,1,131.17000000000002,131.17000000000002,131.17000000000002,131.17000000000002,15.742929023404741,13.49393916291835,3.842341998932682,8.370816497674772,58.54997331706944,218,218,7
141,12566.0,1,346.70000000000005,346.70000000000005,346.70000000000005,346.70000000000005,0.0,18.14248629939429,23.276608018459758,31.958465532160364,26.622440149985575,16,16,3
142,12567.0,8,286.34,1650.0999999999992,945.4549999999999,7563.639999999999,14.494079570154053,15.172588859332278,7.580212701820817,34.64337276760926,28.109746101083605,26,299,3
143,12569.0,15,60.650000000000006,324.98,140.532,2107.98,16.986878433381726,17.3341303048416,8.385278797711553,34.706211633886475,22.58750083017865,22,182,3
144,12571.0,1,248.35,248.35,248.35,248.35,6.16066035836521,5.979464465472117,15.462049526877392,0.0,72.39782564928528,51,51,7
145,12573.0,1,160.54,160.54,160.54,160.54,58.02292263610316,6.166687429924007,14.096175407998008,6.197832315933724,15.516382210041114,157,157,5
146,12574.0,1,218.45000000000002,218.45000000000002,218.45000000000002,218.45000000000002,44.815747310597395,22.72831311512932,0.0,25.589379720759897,6.866559853513389,245,245,5
147,12576.0,4,154.8,275.7,231.925,927.7,10.520642449067587,9.582839279939636,17.54446480543279,7.739570981998491,54.6124824835615,25,234,7
148,12577.0,1,195.89,195.89,195.89,195.89,13.349328704885394,14.77870233294196,17.606820154168158,6.891622849558426,47.373525958446066,289,289,7
149,12578.0,1,1586.4099999999994,1586.4099999999994,1586.4099999999994,1586.4099999999994,24.23396221657706,18.541864965551156,7.914095347356613,18.916925637130387,30.393151833384824,260,260,2
150,12579.0,1,410.71999999999997,410.71999999999997,410.71999999999997,410.71999999999997,16.872808726139464,9.495520062329568,18.09018309310479,22.716205687573044,32.825282430853136,8,8,3
151,12580.0,1,415.7,415.7,415.7,415.7,13.519364926629782,8.37142169834015,17.993745489535723,13.423141688717823,46.69232619677652,176,176,7
152,12582.0,2,205.15999999999997,306.19999999999993,255.67999999999995,511.3599999999999,19.137202753441805,13.943210262828536,19.87640801001252,31.289111389236552,15.754067584480605,168,218,3
153,12583.0,11,243.1,855.86,453.47272727272735,4988.200000000001,13.201154725151355,21.37243895593601,21.211859989575395,16.131069323603704,28.083477005733528,0,303,3
154,12584.0,5,12.75,453.73000000000013,179.14800000000002,895.7400000000001,6.586732757273316,30.58923348293031,0.0,59.448054122848134,3.375979636948221,10,210,9
155,12585.0,2,777.25,1207.26,992.255,1984.51,9.334798010592035,8.062443625882459,20.251346680036885,31.917198703962185,30.434212979526425,164,281,2
156,12589.0,1,131.5,131.5,131.5,131.5,0.0,0.0,25.24714828897338,33.07984790874524,41.673003802281364,74,74,7
157,12590.0,2,523.0,9338.380000000003,4930.690000000001,9861.380000000003,19.3056144271897,23.665044851734738,7.98995678089679,34.10739673352005,14.931987206658695,141,141,8
158,12591.0,1,452.84999999999985,452.84999999999985,452.84999999999985,452.84999999999985,23.8489566081484,6.558463067240811,20.271613116926144,28.65187148062273,20.669095727061944,247,247,3
159,12592.0,2,205.8,231.8,218.8,437.6,5.347349177330895,0.0,21.36654478976234,8.226691042047532,65.05941499085924,22,143,7
160,12593.0,3,85.8,236.00000000000003,139.36666666666667,418.1,5.022721836881129,0.0,0.0,18.057880889739295,76.91939727337957,38,148,7
161,12594.0,8,28.0,721.9500000000002,313.9875,2511.9,44.78522234165373,6.503045503403798,5.92141406903141,7.140013535570683,35.65030455034038,51,252,5
162,12596.0,1,269.95,269.95,269.95,269.95,18.577514354510097,26.523430264863862,22.115206519725874,28.11631783663642,4.667531024263753,172,172,3
163,12597.0,2,516.15,912.6599999999999,714.405,1428.81,17.180730817953403,19.33427117671349,12.816259684632666,42.38492171807309,8.28381660262736,113,198,9
164,12598.0,5,36.0,700.4600000000002,385.148,1925.7400000000002,16.142366051491898,10.77507867105632,21.585468443299714,18.53832812321497,32.95875871093709,1,214,3
165,12599.0,6,78.60000000000001,201.86,142.84,857.04,8.541024922990761,5.250630075609073,40.58620367777468,14.701764211705406,30.9203771119201,56,234,1
166,12600.0,9,76.5,427.94000000000005,244.60666666666668,2201.46,8.200921206835464,4.533355137045416,2.3702452009121218,75.74064484478484,9.154833610422173,14,301,9
167,12601.0,5,68.1,144.26,113.912,569.5600000000001,34.02626588945853,5.267223821897605,4.466605800969169,27.266661984689932,28.973242502984757,119,262,3
168,12604.0,2,75.67999999999999,178.5,127.09,254.18,4.957117003698167,11.684632937288535,26.941537493115113,7.081595719568809,49.33511684632937,9,191,7
169,12609.0,3,287.93,512.8,375.6166666666666,1126.85,22.31530372276701,14.500599014953188,12.787859963615391,27.90522252296224,22.491014775702183,8,248,3
170,12610.0,2,309.5,935.2,622.35,1244.7,15.911464609946169,12.139471358560295,10.76564634048365,34.26930183980076,26.914115851209125,36,56,3
171,12612.0,1,643.5900000000001,643.5900000000001,643.5900000000001,643.5900000000001,30.749390139685197,18.482263552883044,13.368759614039991,33.67050451374321,3.729082179648533,4,4,3
172,12613.0,4,18.0,803.6600000000002,365.63000000000005,1462.5200000000002,45.201433142794635,15.767305746246201,8.323988731778027,10.851133659710634,19.856138719470497,127,192,5
173,12614.0,1,315.59999999999997,315.59999999999997,315.59999999999997,315.59999999999997,9.695817490494298,35.07604562737643,0.0,43.20342205323195,12.024714828897341,207,207,6
174,12615.0,2,576.65,634.7400000000002,605.6950000000002,1211.3900000000003,30.964429291970376,11.8417685468759,13.310329456244476,17.11257315975862,26.770899545150602,1,98,3
